chr9	66664196	66863343
chr9	66913344	67107834
chr9	67207835	67366296
chr9	67516297	67987998
chr9	68137999	68514181
chr9	68664182	68838946
chr9	68988947	69278385
chr9	69328386	70010542
chr9	70060543	70218729
chr9	70318730	70506535
chr9	70556536	70735468
chr9	70835469	92343416
chr9	92443417	92528796
chr9	92678797	133073060
chr9	133223061	137041193
chr9	137091194	139166997
chr9	139216998	141153431
chrX	60001	94821
chrX	144822	231384
chrX	281385	1047557
chrX	1097558	1134113
chrX	1184114	1264234
chrX	1314235	2068238
chrX	2118239	7623882
chrX	7673883	10738674
chrX	10788675	37098256
chrX	37148257	49242997
chrX	49292998	49974173
chrX	50024174	52395914
chrX	52445915	58582012
chrX	61682013	76653692
chrX	76703693	113517668
chrX	113567669	115682290
chrX	115732291	120013235
chrX	120063236	143507324
chrX	143557325	148906424
chrX	148956425	149032062
chrX	149082063	152277099
chrX	152327100	155260560
chrY	10001	44821
chrY	94822	181384
chrY	231385	997557
chrY	1047558	1084113
chrY	1134114	1214234
chrY	1264235	2018238
chrY	2068239	8914955
chrY	8964956	9241322
chrY	9291323	10104553
chrY	13104554	13143954
chrY	13193955	13748578
chrY	13798579	20143885
chrY	20193886	22369679
chrY	22419680	23901428
chrY	23951429	28819361
chrY	58819362	58917656
chrY	58967657	59363566
